uid,title,year,runtime_mins,ave_rating,num_votes
tt0121052,Adiós Argentina,1930.0,,5.1,7.0
tt0121135,Las canciones unidas,1960.0,65.0,6.4,9.0
tt0121180,The Big Road,1935.0,104.0,6.9,248.0
tt0121253,"Eu, tu si Ovidiu",1978.0,108.0,6.4,135.0
tt0121281,Fiesta en el corazón,1958.0,94.0,6.5,8.0
tt0121338,Gipsy Angel,1990.0,95.0,5.7,58.0
tt0121352,Henna,1991.0,184.0,6.4,657.0
tt0121430,Juke box - Urli d'amore,1959.0,93.0,5.7,31.0
tt0121533,May Madham,1994.0,149.0,6.4,127.0
tt0121568,The Monkey Goes West,1966.0,112.0,7.3,80.0
tt0121657,El profesor patagónico,1970.0,102.0,6.6,38.0
tt0121662,New Port,1936.0,82.0,6.2,19.0
tt0121663,Laivan kannella,1938.0,80.0,,
tt0121729,Tytön huivi,1951.0,66.0,3.4,44.0
tt0121754,La silla vacía,1984.0,90.0,,
tt0121840,Laulava sydän,1948.0,71.0,5.0,40.0
tt0122020,Cidade-Mulher,1936.0,,,
tt0122162,Drunk,1974.0,133.0,6.3,251.0
tt0122173,Mere Sapno Ki Rani,1997.0,,4.4,54.0
tt0122233,Melody,1997.0,148.0,6.7,121.0
tt0122254,Show Business,1938.0,90.0,,
tt0122255,Showgirl's Luck,1931.0,55.0,5.3,12.0
tt0122291,Tristezas Não Pagam Dívidas,1943.0,52.0,6.5,8.0
tt0122305,Victoria and Her Hussar,1931.0,96.0,5.4,9.0
tt0122451,Das hab ich in Paris gelernt,1960.0,89.0,,
tt0122482,Et eventyr om tre,1954.0,93.0,4.8,9.0
tt0122533,El hincha,1951.0,102.0,7.5,67.0
tt0122859,Abacaxi Azul,1944.0,90.0,5.6,5.0
tt0123019,Cousas Nossas,1931.0,,,
tt0123022,"Candida, Millionairess",1941.0,102.0,6.6,17.0
tt0123023,Céu azul,1941.0,80.0,,
tt0123168,Melodies of America,1942.0,94.0,8.6,7.0
tt0123196,"Nora, mahal kita",1972.0,,,
tt0123299,Tira a mão daí!,1956.0,,,
tt0123330,The Barefoot Prince,1966.0,91.0,5.7,401.0
tt0123814,A Day Without Lies,1963.0,88.0,6.0,65.0
tt0123923,Jeanne and the Perfect Guy,1998.0,98.0,6.5,698.0
tt0123951,Landmandsliv,1965.0,108.0,5.6,80.0
tt0123993,Man elsker kun en gang,1945.0,98.0,5.3,6.0
tt0124096,Romance for a Crown,1975.0,94.0,3.9,34.0
tt0124106,Den røde tråd,1989.0,76.0,4.5,92.0
tt0124153,En søndag på Amager,1941.0,79.0,4.9,19.0
tt0124270,7-9-13,1934.0,108.0,4.8,6.0
tt0124297,De blaa drenge,1933.0,101.0,6.2,26.0
tt0124328,When Svante Disappeared,1975.0,83.0,6.4,44.0
tt0124888,The Hop Pickers,1964.0,90.0,7.2,349.0
tt0124891,The Story of Ching Hsian-Lien,1963.0,124.0,6.7,75.0
tt0124925,Week-end,1935.0,102.0,5.0,8.0
tt0125134,Heat Wave,1935.0,72.0,5.5,26.0
tt0125328,Kærlighedens melodi,1959.0,86.0,6.1,41.0
tt0125395,Med fuld musik,1933.0,100.0,,
tt0125415,Muling umawit ang puso,1995.0,,,
tt0125515,Stage by Stage: Les Misérables,1988.0,57.0,7.9,57.0
tt0125555,Two Crazy Guys,1961.0,90.0,3.9,25.0
tt0125575,Vaaksa vaaraa,1965.0,78.0,4.7,73.0
tt0125661,Alle mand paa dæk,1942.0,95.0,5.5,10.0
tt0125689,Carioca Maravilhosa,1936.0,,,
tt0125749,Flagermusen,1966.0,95.0,6.8,30.0
tt0125779,Helle for Helene,1959.0,86.0,6.1,22.0
tt0125941,Naar bønder elsker,1942.0,85.0,3.2,6.0
tt0125954,Non Stop,1981.0,85.0,7.0,468.0
tt0126005,Rovaniemen markkinoilla,1951.0,86.0,6.4,239.0
tt0126207,Boulevards d'Afrique,1989.0,70.0,,
tt0126252,The Cool Mikado,1963.0,81.0,3.6,51.0
tt0126403,Lynet,1934.0,96.0,7.0,20.0
tt0126721,Farewell to Your Love,1956.0,110.0,6.0,48.0
tt0126814,Big Meat Eater,1982.0,82.0,5.4,331.0
tt0126840,Cirkusrevyen 67,1967.0,82.0,6.9,62.0
tt0126999,"Lenin, You Rascal, You",1972.0,98.0,3.2,77.0
tt0127035,Muhoksen Mimmi,1952.0,77.0,4.8,38.0
tt0127060,Op og ned langs kysten,1950.0,81.0,4.6,18.0
tt0127091,¡Patakín! quiere decir ¡fábula!,1985.0,108.0,6.8,12.0
tt0127208,Rasmines bryllup,1935.0,90.0,6.2,42.0
tt0127366,El ángel de España,1957.0,80.0,1.8,8.0
tt0127628,Kipparikvartetti,1952.0,80.0,5.0,62.0
tt0127900,Sous les verrous,1931.0,,6.9,59.0
tt0128028,Adieu Paris,1952.0,85.0,,
tt0128123,Pantoful Cenusaresei,1968.0,,7.1,19.0
tt0128126,Cîntecele marii,1971.0,79.0,7.6,65.0
tt0128948,Bach Cello Suite #3: Falling Down Stairs,1997.0,55.0,7.3,23.0
tt0128972,Boots! Boots!,1934.0,80.0,5.4,87.0
tt0128985,Chalti Ka Naam Gaadi,1958.0,173.0,8.0,1450.0
tt0128999,Cocktail,1937.0,74.0,,
tt0129109,Geschichten aus dem Wienerwald,1934.0,88.0,,
tt0129272,"O Mädchen, mein Mädchen, wie lieb' ich Dich!",1930.0,,,
tt0129410,Susanne macht Ordnung,1930.0,80.0,,
tt0129451,Dream Revue,1959.0,101.0,6.8,13.0
tt0129760,Arshin mal-alan,1937.0,,5.2,24.0
tt0129795,The Boyfriend,1997.0,,,
tt0129810,Campet,1995.0,90.0,,
tt0129887,Donaumelodien,1936.0,86.0,,
tt0129927,Die Fledermaus,1931.0,95.0,,
tt0129993,Das himmelblaue Abendkleid,1941.0,82.0,,
tt0130053,Jégkrémbalett,1984.0,75.0,6.2,54.0
tt0130103,The Magic Show,1983.0,105.0,5.8,53.0
tt0130136,Mädchen in Weiß,1936.0,85.0,,
tt0130153,An Old-Fashioned Girl,1949.0,82.0,6.3,55.0
tt0130160,Opera Ball,1931.0,85.0,,
tt0130222,Rocktérítö,1988.0,112.0,7.3,78.0
tt0130245,Secretul armei secrete,1988.0,88.0,6.6,150.0
tt0130608,Del can-can al mambo,1951.0,107.0,7.2,17.0
tt0130643,Dulari,1949.0,133.0,6.5,30.0
tt0130803,Jhumroo,1961.0,171.0,7.0,537.0
tt0130884,Mujeres de teatro,1951.0,86.0,6.4,7.0
tt0131000,Se acabaron las mujeres,1946.0,83.0,6.3,9.0
tt0131079,Two Idiots in Hollywood,1988.0,85.0,5.0,102.0
tt0131328,Boum sur Paris,1953.0,95.0,5.9,42.0
tt0131466,Die lustigen Vagabunden,1940.0,96.0,6.6,9.0
tt0131631,Up on the Roof,1997.0,100.0,6.9,75.0
tt0131660,Zvezda ekrana,1974.0,,8.0,18.0
tt0131944,Barfüßele - Ein Schwarzwaldidyll,1924.0,,,
tt0132011,Caravane,1934.0,109.0,5.8,46.0
tt0132041,Clivia,1954.0,98.0,,
tt0132513,Silver Skates,1943.0,78.0,5.9,62.0
tt0132521,Un soir de réveillon,1933.0,85.0,5.9,22.0
tt0132591,Immortal Melodies,1936.0,74.0,,
tt0132675,Adorável Trapalhão,1967.0,90.0,5.1,49.0
tt0132906,Cotton Club Steppers,1932.0,,,
tt0133097,It's Up to Us,1973.0,90.0,5.5,125.0
tt0133135,On lautalla pienoinen kahvila,1952.0,84.0,5.9,66.0
tt0133185,Roop Lekha,1949.0,,,
tt0133186,Rosvo Roope,1949.0,99.0,6.0,175.0
tt0133225,Taikayö,1954.0,74.0,5.8,54.0
tt0133234,Toivelauluja,1961.0,80.0,4.7,39.0
tt0133289,Cossacks Beyond the Danube,1937.0,72.0,6.1,9.0
tt0133767,Die Firma heiratet,1931.0,78.0,,
tt0133897,Light Melody,1946.0,104.0,3.1,20.0
tt0134125,Suuri sävelparaati,1959.0,102.0,5.5,53.0
tt0134149,Thumbelina,1970.0,72.0,1.6,123.0
tt0134186,Vain laulajapoikia,1951.0,88.0,4.7,29.0
tt0134223,Just an Ordinary Finn,1959.0,80.0,3.9,43.0
tt0134645,Existo,1999.0,94.0,5.4,205.0
tt0134702,Harmony Heaven,1930.0,61.0,6.0,25.0
tt0134819,Melody of My Heart,1936.0,82.0,,
tt0135124,I Agapi Mas,1968.0,95.0,4.4,366.0
tt0135130,"Ah, quelle équipe!",1957.0,96.0,3.3,863.0
tt0135169,Boy! What a Girl!,1947.0,70.0,5.7,116.0
tt0135378,Deep South,1930.0,,,
tt0135402,Dress Rehearsal,1939.0,,,
tt0135404,Ebony Parade,1947.0,,7.0,5.0
tt0135407,Ehei Theio to Koritsi,1957.0,85.0,5.1,22.0
tt0135412,Apollo Goes on Holiday,1968.0,88.0,6.0,170.0
tt0135471,L'inspecteur connaît la musique,1956.0,88.0,,
tt0135473,International Sweethearts of Rhythm,1947.0,,,
tt0135517,Eddie Green's Laff Jamboree,1945.0,,,
tt0135519,"Barrel Piano, Poverty and Earnestness",1955.0,91.0,7.5,1038.0
tt0135537,Mantan Messes Up,1946.0,62.0,7.4,7.0
tt0135546,Mest shuta,1993.0,80.0,2.3,6.0
tt0135548,A Lady in Sirtaki Dance,1968.0,96.0,6.0,431.0
tt0135555,Modern Minstrels,1930.0,,,
tt0135575,O'Voutie O'Rooney,1947.0,,,
tt0135618,The Girl from Corfu,1956.0,81.0,6.2,40.0
tt0135629,Rhythm in a Riff,1947.0,,,
tt0135644,Scarecrow in a Garden of Cucumbers,1972.0,82.0,7.1,61.0
tt0135647,Sharabi,1964.0,,7.4,70.0
tt0135671,That Man of Mine,1946.0,,,
tt0135692,Tsiganiko aima,1956.0,80.0,,
tt0136153,English Babu Desi Mem,1996.0,170.0,4.7,2152.0
tt0136270,"Ja, so ein Mädchen mit sechzehn",1959.0,93.0,4.0,7.0
tt0136352,Koyla,1997.0,166.0,6.2,8257.0
tt0136424,Napoli è tutta una canzone,1959.0,83.0,,
tt0136465,The Brightest Star,1967.0,94.0,4.8,526.0
tt0136514,Sapila kai aristokratia,1967.0,95.0,2.7,10.0
tt0136529,Get Up and Dance the Sirtaki,1967.0,85.0,4.6,24.0
tt0136559,The Blue Beads from Greece,1967.0,94.0,6.3,618.0
tt0136605,Viva Rena,1967.0,82.0,5.3,310.0
tt0136823,Everybody's Girl,1950.0,83.0,6.6,16.0
tt0137042,Jos oisi valtaa...,1941.0,93.0,4.8,24.0
tt0137153,Parada Paramount,1930.0,,,
tt0137194,Ririka,1951.0,90.0,,
tt0137349,Albela,1951.0,158.0,6.9,75.0
tt0137459,Deedar,1951.0,130.0,7.6,195.0
tt0137502,Un español en la corte del rey Arturo,1964.0,48.0,,
tt0137516,La feria de Jalisco,1948.0,100.0,,
tt0137831,Immer will ich dir gehören,1960.0,96.0,4.9,8.0
tt0137865,Kaiserliebchen,1931.0,82.0,,
tt0137878,Ketunhäntä kainalossa,1940.0,99.0,2.8,5.0
tt0137933,Maratón de baile,1958.0,100.0,,
tt0137958,Mirza Ghalib,1954.0,145.0,7.0,100.0
tt0138090,Sensualidad,1951.0,96.0,7.0,113.0
tt0138096,Señora Tentación,1948.0,83.0,6.2,11.0
tt0138101,The Flying Matchmaker,1966.0,120.0,6.7,43.0
tt0138118,Superspettacoli nel mondo,1962.0,101.0,,
tt0138142,The Tour of the Grand Dukes,1953.0,,4.4,26.0
tt0138157,Together at Last,1986.0,83.0,5.8,28.0
tt0138296,Andel svádí dábla,1988.0,99.0,5.5,53.0
tt0138315,Basant,1942.0,146.0,6.7,19.0
tt0138504,A Star Is Falling Upwards,1975.0,136.0,3.6,30.0
tt0138595,Marry Me,1932.0,75.0,,
tt0138609,Mezzanotte d'amore,1970.0,95.0,5.4,17.0
tt0138650,The World's Gold,1967.0,107.0,5.4,67.0
tt0138747,Rion yö,1951.0,72.0,5.0,45.0
tt0138756,Romany Love,1931.0,58.0,,
tt0138939,Will Your Heart Beat Faster?,1980.0,104.0,7.2,86.0
tt0139051,Bandish,1955.0,129.0,7.3,16.0
tt0139109,Le chanteur de Séville,1931.0,105.0,,
tt0139152,Destins,1946.0,88.0,6.1,27.0
tt0139157,Dil Ek Mandir,1963.0,148.0,6.7,128.0
tt0139237,Gazal,1964.0,129.0,7.2,40.0
tt0139398,Kaajal,1965.0,168.0,6.3,115.0
tt0139443,Madhosh,1951.0,,6.8,12.0
tt0139492,Topele,1968.0,90.0,,
tt0139510,L'oro del mondo,1968.0,94.0,5.1,36.0
tt0139549,Pyaar Ka Saagar,1961.0,,6.5,31.0
tt0139553,Una ragazza tutta d'oro,1967.0,93.0,,
tt0139639,Ten Minutes to Live,1932.0,58.0,4.0,191.0
tt0139751,Zum zum zum n° 2,1969.0,93.0,5.5,19.0
tt0139831,Les amants de demain,1959.0,75.0,6.6,17.0
tt0139839,Amores de ayer,1944.0,110.0,,
tt0139878,Ball im Savoy,1935.0,82.0,6.4,11.0
tt0139913,Canto a las Américas,1943.0,82.0,,
tt0139919,Carnaval Barra Limpa,1967.0,110.0,4.8,6.0
tt0140010,A Day in a Solar,1965.0,88.0,,
tt0140054,Follow That Rainbow,1979.0,103.0,6.6,9.0
tt0140068,Gasparone,1956.0,97.0,4.2,10.0
tt0140092,Hallo - Sie haben Ihre Frau vergessen,1949.0,90.0,4.2,5.0
tt0140096,Hans im Glück,1949.0,76.0,,
tt0140370,Mayurpankh,1954.0,106.0,5.9,16.0
tt0140377,Michael Madana Kama Rajan,1990.0,162.0,8.5,3785.0
tt0140410,A Night in Venice,1953.0,76.0,4.0,8.0
tt0140417,"Nine Boys, One Heart",1948.0,85.0,6.0,20.0
tt0140444,Paris Still Sings!,1951.0,102.0,5.0,12.0
tt0140511,Rhythm in the Air,1936.0,72.0,,
tt0140599,Whirled into Happiness,1951.0,98.0,3.6,5.0
tt0140669,The Godson,1952.0,78.0,6.3,35.0
tt0140919,Cotton Patch Gospel,1988.0,111.0,8.0,59.0
tt0140971,Dreams Come True,1936.0,78.0,,
tt0141441,Jogan,1950.0,116.0,7.5,76.0
tt0141539,The Last Waltz,1936.0,74.0,,
tt0141671,Paris Nights,1951.0,86.0,,
tt0141697,Operasjon Løvsprett,1962.0,94.0,6.1,274.0
tt0142190,Como fui a enamorarme de ti,1990.0,89.0,7.2,19.0
tt0142260,The Emperor's New Clothes,1987.0,85.0,4.5,188.0
tt0142402,Os incríveis Neste Mundo Louco,1967.0,85.0,,
tt0142710,Nurith,1972.0,90.0,6.1,18.0
tt0142839,Shiawasa nara te o tatake,1964.0,,,
tt0143144,Bólidos de acero,1950.0,80.0,,
tt0143209,Deseos,1977.0,98.0,6.8,56.0
tt0143291,The Man from Saturday,1947.0,80.0,,
tt0143319,Jerry - a grande parada,1967.0,80.0,,
tt0143637,Ballet Tales,1955.0,55.0,6.8,5.0
tt0143856,Sapho,1934.0,,,
tt0143881,The Lost One,1947.0,82.0,7.0,6.0
tt0143941,A Bit of Luck,1992.0,90.0,6.9,72.0
tt0143945,La Tosca,1973.0,104.0,6.7,138.0
tt0144088,Argentinísima,1972.0,114.0,7.3,12.0
tt0144130,The Castanet Club,1991.0,85.0,6.4,7.0
tt0144633,Tango argentino,1969.0,75.0,,
tt0144791,Big Business,1930.0,76.0,,
tt0144851,Beauty Cult,1931.0,,,
tt0144869,Diplopennies,1966.0,74.0,5.8,505.0
tt0145037,Oi kyries tis avlis,1966.0,100.0,7.4,319.0
tt0145052,London Melody,1930.0,58.0,,
tt0145091,Il mondo di notte numero 3,1963.0,110.0,5.3,82.0
tt0145389,Piccadilly Nights,1930.0,90.0,,
tt0145420,Quando dico che ti amo,1967.0,99.0,4.8,10.0
tt0145426,Rendez-vous in the Air,1966.0,93.0,6.6,383.0
tt0145427,Raise the Roof,1930.0,77.0,,
tt0145485,Spanish Eyes,1930.0,71.0,,
tt0145718,Cock o' the North,1935.0,84.0,,
tt0145791,The Ghost Goes Gear,1966.0,79.0,4.8,45.0
tt0145822,His Majesty and Co,1935.0,56.0,,
tt0145846,Invitation to the Waltz,1935.0,80.0,5.8,10.0
tt0145856,Jhanak Jhanak Payal Baaje,1955.0,143.0,7.0,99.0
tt0145865,Kentucky Minstrels,1934.0,84.0,,
tt0145890,Lucky Girl,1932.0,75.0,5.1,14.0
tt0145895,Maid Happy,1933.0,75.0,,
tt0145896,The Maid of the Mountains,1932.0,80.0,,
tt0145906,Mister Cinders,1935.0,72.0,7.3,22.0
tt0145934,The New Hotel,1932.0,49.0,,
tt0146263,Say It with Music,1932.0,69.0,6.8,5.0
tt0146278,Sleepless Nights,1932.0,73.0,6.8,16.0
tt0146479,Swingin' Betty,1984.0,74.0,5.9,178.0
tt0146558,Cinderella,1937.0,95.0,6.2,8.0
tt0146572,El Colmillo de Buda,1949.0,101.0,6.8,17.0
tt0146607,Delirio tropical,1952.0,80.0,6.5,6.0
tt0146634,Dodging the Dole,1936.0,95.0,,
tt0146645,Dosti,1964.0,163.0,8.4,1503.0
tt0146673,En cada puerto un amor,1949.0,100.0,,
tt0146743,Fine Feathers,1937.0,,,
tt0146797,The Girl in the Taxi,1937.0,70.0,5.5,44.0
tt0146924,Te quiero con locura,1935.0,70.0,,
tt0146940,Las interesadas,1952.0,106.0,6.6,9.0
tt0146979,The Last Rose of Summer,1937.0,60.0,,
tt0147049,The Melody Maker,1937.0,79.0,,
tt0147050,Mis tres viudas alegres,1953.0,100.0,6.2,10.0
tt0147065,Murder at the Cabaret,1936.0,67.0,,
tt0147089,A Night at the Follies,1947.0,48.0,5.5,6.0
tt0147250,Ritmos del Caribe,1950.0,93.0,,
tt0147557,The Student's Romance,1935.0,70.0,5.2,12.0
tt0147626,Las tres alegres comadres,1952.0,113.0,6.1,11.0
tt0147656,Variety,1935.0,86.0,,
tt0147657,Variety Parade,1936.0,83.0,,
tt0147673,'Las viudas del cha-cha-cha',1955.0,85.0,5.8,8.0
tt0147799,...A vy lyubili kogda-nibud?,1973.0,84.0,4.5,20.0
tt0147863,Un mauvais garçon,1936.0,90.0,6.8,49.0
tt0147992,Chips,1938.0,83.0,,
tt0148063,Devil's Rock,1938.0,54.0,,
tt0148251,Sound Breakers,1998.0,48.0,,
tt0148266,Heer Raanjha,1970.0,142.0,7.0,187.0
tt0148375,Khilona,1970.0,160.0,7.1,318.0
tt0148410,Little Dolly Daydream,1938.0,82.0,,
tt0148523,Neel Kamal,1968.0,160.0,6.9,262.0
tt0148549,On Velvet,1938.0,70.0,,
tt0148687,Rose of Tralee,1937.0,78.0,4.5,19.0
tt0148872,Sing as You Swing,1937.0,82.0,5.6,21.0
tt0149002,Song of the Forge,1937.0,82.0,,
tt0149568,Aa Ab Laut Chalen,1999.0,177.0,5.4,1594.0
tt0149573,Aashiqui,1990.0,152.0,6.3,1619.0
tt0149716,Arènes joyeuses,1958.0,107.0,4.7,6.0
tt0149732,Au pays du soleil,1951.0,96.0,6.2,19.0
tt0149788,Baratin,1956.0,85.0,,
tt0149941,Bouquet de joie,1951.0,88.0,,
tt0150156,Co mój maz robi w nocy,1934.0,70.0,6.1,35.0
tt0150316,Devushka s gitaroy,1958.0,93.0,6.2,120.0
tt0150341,The Magical Hat,1953.0,77.0,6.1,13.0
tt0150402,Druhe mládi,1938.0,,,
tt0150417,Dulhan Wahi Jo Piya Man Bhaaye,1977.0,165.0,7.9,59.0
tt0150422,Dopatta,1952.0,,7.8,12.0
tt0150493,Weedsowers in Fableland,1970.0,81.0,7.1,7.0
tt0150610,For You Alone,1945.0,105.0,,
tt0150699,Gauner-Serenade,1960.0,92.0,,
tt0150874,Heaven Is Round the Corner,1944.0,103.0,,
tt0150912,Liceenii Rock 'n' Roll,1992.0,98.0,7.1,1054.0
tt0150992,Hum Dil De Chuke Sanam,1999.0,177.0,7.5,16935.0
tt0151034,Il est charmant,1932.0,87.0,5.8,20.0
tt0151075,Ircin románek,1936.0,,5.8,12.0
tt0151121,Jeans,1998.0,175.0,6.5,3261.0
tt0151150,Josh,2000.0,162.0,6.1,9464.0
tt0151156,Jugnu,1947.0,,7.6,79.0
tt0151310,Laura non c'è,1998.0,90.0,6.3,54.0
tt0151370,Lízin let do nebe,1937.0,102.0,6.0,20.0
tt0151422,Ma che musica maestro,1971.0,94.0,4.5,12.0
tt0151423,Just Me,1950.0,102.0,5.8,37.0
tt0151502,Le masque d'Hollywood,1930.0,90.0,,
tt0151507,"Matemática Zero, Amor Dez",1960.0,120.0,6.7,7.0
tt0151511,Mausam,1975.0,156.0,8.1,847.0
tt0151587,My Two Loves,1938.0,75.0,,
tt0151635,Moulin Rouge,1940.0,98.0,5.8,32.0
tt0151681,My Ain Folk,1945.0,75.0,,
tt0151753,A Night of Magic,1944.0,55.0,4.1,46.0
tt0151802,Off the Dole,1935.0,89.0,5.3,63.0
tt0152111,The Poacher's Foster Daughter or Noble Millionaire,1949.0,117.0,7.1,134.0
tt0152139,Ram Teri Ganga Maili,1985.0,178.0,6.7,938.0
tt0152223,Romance de Paris,1941.0,110.0,5.9,35.0
tt0152237,Rozkosný príbeh,1937.0,107.0,6.5,21.0
tt0152470,Slecna matinka,1938.0,103.0,5.9,14.0
tt0152512,Soldati e caporali,1965.0,95.0,5.0,12.0
tt0152798,Serenade of Texas,1958.0,98.0,4.0,38.0
tt0152836,Taal,1999.0,179.0,6.7,4970.0
tt0153343,Tutto è musica,1963.0,,6.9,23.0
tt0153509,Devil's Bride,1974.0,78.0,8.5,718.0
tt0153511,Venga a fare il soldato da noi,1971.0,,5.0,30.0
tt0153615,W le donne,1970.0,94.0,5.9,35.0
tt0153616,Waada,1957.0,125.0,9.0,5.0
tt0154043,Love in Jamaica,1957.0,96.0,6.2,15.0
tt0154131,Alleen voor U,1935.0,100.0,6.0,5.0
tt0154145,Ninaithale Inikkum,1979.0,141.0,6.9,245.0
tt0154189,Badal,1966.0,150.0,7.0,10.0
tt0154190,Bare Bhaiyya,1951.0,,,
tt0154193,Balaraju,1948.0,163.0,7.7,10.0
tt0154206,Bara-Dari,1955.0,129.0,6.2,18.0
tt0154207,Bariera,1972.0,97.0,7.4,48.0
tt0154228,Bhoja Kalidasa,1940.0,,,
tt0154277,Song of the Soul,1964.0,110.0,5.7,6.0
tt0154329,Ciboulette,1933.0,85.0,6.3,7.0
tt0154372,Curvas peligrosas,1950.0,98.0,,
tt0154405,Dharmangada,1949.0,,,
tt0154559,Haathon Ki Lakeeren,1986.0,139.0,7.4,38.0
tt0154565,Haqeeqat,1964.0,184.0,7.8,446.0
tt0154685,Johny Mera Naam,1970.0,159.0,7.3,738.0
tt0154700,Kabli Khan,1963.0,123.0,4.8,8.0
tt0154706,Blackmail,1973.0,145.0,6.8,192.0
tt0154747,Krishna Prema,1943.0,184.0,,
tt0154838,Manmatha Leelai,1976.0,161.0,6.9,100.0
tt0154945,Negro es mi color,1951.0,,6.3,18.0
tt0154997,Parvati Kalyanam,1941.0,,,
tt0155075,The Melody of Love,1993.0,136.0,4.4,23.0
tt0155077,Pyara Tarana,1982.0,,7.6,17.0
tt0155091,Rama Paduka Pattabhishekam,1932.0,,,
tt0155124,Rudra Veena,1988.0,170.0,8.5,1768.0
tt0155154,Seeta Rama Jananam,1944.0,,,
tt0155179,Sindbad Alibaba and Aladdin,1965.0,,3.7,7.0
tt0155226,Swapna Sundari,1950.0,173.0,,
tt0155319,Unnal Mudiyum Thambi,1988.0,169.0,7.8,655.0
tt0155352,Vijay Kumar,1940.0,,,
tt0155497,Annarè,1998.0,95.0,3.1,21.0
tt0155530,Bandhan,1969.0,159.0,7.2,81.0
tt0155597,Chacun son tour,1951.0,103.0,5.8,6.0
tt0155800,Kathal Ovium,1982.0,,5.8,24.0
tt0155851,Manaacha Mujra,1969.0,,,
tt0156059,Seethakoka Chilaka,1981.0,140.0,7.7,45.0
tt0156074,Shrinatha Kavi Sarvabhowma,1993.0,,7.0,24.0
tt0156082,Seeta Kalyanam,1976.0,125.0,8.0,50.0
tt0156130,Thazhvaram,1990.0,130.0,8.1,599.0
tt0156160,Vaishali,1988.0,133.0,7.7,364.0
tt0156357,Bhakta Jayadeva,1938.0,155.0,,
tt0156576,Goonj Uthi Shehnai,1959.0,174.0,7.6,32.0
tt0156593,Hariyali Aur Rasta,1962.0,160.0,6.9,67.0
tt0156610,The Hole,1998.0,95.0,7.5,3435.0
tt0156658,Junoon,1992.0,123.0,5.6,511.0
tt0156903,Pooja Ke Phool,1964.0,161.0,7.0,40.0
tt0156981,Sa-Re-Ga-Ma-Pa,1972.0,,4.4,7.0
tt0157360,Basta guardarla,1970.0,100.0,7.3,117.0
tt0157414,Blues metropolitano,1985.0,116.0,4.8,26.0
tt0157626,Femmes de Paris,1953.0,85.0,6.1,29.0
tt0157869,Les joyeux pélerins,1951.0,93.0,,
tt0157917,Lakhon Ki Baat,1984.0,136.0,6.8,123.0
tt0157936,Black Tigress,1967.0,85.0,5.2,58.0
tt0157944,Love in Tokyo,1966.0,164.0,6.8,150.0
tt0157951,Mademoiselle from Paris,1955.0,110.0,,
tt0158022,Neelachaley Mahaprabhu,1957.0,133.0,7.9,19.0
tt0158078,Pensando a te,1969.0,91.0,5.7,26.0
tt0158092,My Beloved's House,1972.0,134.0,6.7,199.0
tt0158283,Tout pour l'amour,1933.0,93.0,5.7,44.0
tt0158301,...und das ist die Hauptsache!?,1931.0,88.0,6.1,9.0
tt0158508,House of Pleasure for Women,1976.0,100.0,5.7,131.0
tt0158540,There's a Spy in My Bed,1976.0,,,
tt0158570,Die Csárdásfürstin,1971.0,100.0,6.6,69.0
tt0158703,A Week Together,1998.0,70.0,5.4,7.0
tt0158852,La più bella coppia del mondo,1968.0,85.0,6.1,17.0
tt0158900,Rita the Mosquito,1966.0,110.0,5.9,98.0
tt0158970,Soldati e capelloni,1967.0,97.0,5.8,8.0
tt0159068,Un rêve blond,1932.0,95.0,7.0,17.0
tt0159096,Vipranarayana,1937.0,,,
tt0159150,Zum zum zum - La canzone che mi passa per la testa,1969.0,102.0,5.4,34.0
tt0159339,Canzoni in... bikini,1963.0,85.0,5.1,8.0
tt0159357,El cielo y la tierra,1962.0,108.0,6.8,17.0
tt0159359,5 marines per 100 ragazze,1961.0,96.0,4.7,41.0
tt0159456,"This Is How We Were Before, How Are You Doing Now?",1976.0,136.0,7.8,86.0
tt0159480,A Hora e a Vez do Samba,1971.0,75.0,,
tt0159498,Jovens Pra Frente,1968.0,90.0,,
tt0159521,Lady Barbara,1970.0,110.0,4.2,8.0
tt0159555,Un mandarino per Teo,1960.0,98.0,6.4,5.0
tt0159565,Mina... fuori la guardia,1961.0,85.0,4.6,5.0
tt0159584,Musique en tête,1951.0,96.0,,
tt0159598,A Night in Venice,1931.0,,,
tt0159647,Pigalle-Saint-Germain-des-Prés,1950.0,85.0,5.5,22.0
tt0159811,Une nuit aux Baléares,1957.0,90.0,4.9,8.0
tt0159828,What Goes Up,1939.0,,,
tt0160654,Petit officier... Adieu!,1930.0,,,
tt0160683,Pomme d'amour,1932.0,87.0,,
tt0160727,Four Days in Paris,1955.0,96.0,5.7,12.0
tt0160801,The Little Mermaid,1976.0,81.0,7.1,508.0
tt0160807,Les saltimbanques,1930.0,,,
tt0160813,Saturday Night Revue,1937.0,77.0,6.5,17.0
tt0160893,Son dernier Noël,1952.0,93.0,5.7,24.0
tt0161005,Traumschöne Nacht,1952.0,82.0,,
tt0161037,Un jour avec vous,1952.0,94.0,,
tt0161065,Life in a Song,1951.0,80.0,6.8,8.0
tt0161380,Carosello del varietà,1955.0,98.0,6.0,20.0
tt0161825,Monsieur Hector,1940.0,85.0,6.2,20.0
tt0161934,Gmadlobt Ratili,1983.0,85.0,3.3,6.0
tt0162147,Al son de la marimba,1941.0,137.0,7.9,62.0
tt0162860,I Am a Jerusalemite,1971.0,100.0,8.0,11.0
