Event.Date,Shape,Location,State,Country,Source
7/10/16,Lights Only ,Van Nuys ,CA ,USA ,NUFORC
7/9/16,Lights Only ,Wonder Lake ,IL ,USA ,NUFORC
7/9/16,Lights Only ,Between Wabash and Marion onq5 ,IN ,USA ,NUFORC
7/9/16,Lights Only ,Waupun ,WI ,USA ,NUFORC
7/9/16,Lights Only ,Aurora ,CO ,USA ,NUFORC
7/9/16,Lights Only ,Dearborn ,MI ,USA ,NUFORC
7/9/16,Lights Only ,Mountain View ,OK ,USA ,NUFORC
7/8/16,Lights Only ,Ottawa ,IL ,USA ,NUFORC
7/8/16,Lights Only ,Blackfoot ,ID ,USA ,NUFORC
7/8/16,Lights Only ,Cape Coral ,FL ,USA ,NUFORC
7/8/16,Lights Only ,Lauderhill ,FL ,USA ,NUFORC
7/8/16,Lights Only ,Middleton ,ID ,USA ,NUFORC
7/8/16,Lights Only ,Erlanger ,KY ,USA ,NUFORC
7/8/16,Lights Only ,Arrow Rock ,MO ,USA ,NUFORC
7/7/16,Lights Only ,Traverse City ,MI ,USA ,NUFORC
7/7/16,Lights Only ,Tulsa ,OK ,USA ,NUFORC
7/7/16,Lights Only ,Tucson ,AZ ,USA ,NUFORC
7/7/16,Lights Only ,Austin ,TX ,USA ,NUFORC
7/6/16,Lights Only ,Tulsa ,OK ,USA ,NUFORC
7/6/16,Lights Only ,Jasper ,MO ,USA ,NUFORC
7/6/16,Lights Only ,Redlands ,CA ,USA ,NUFORC
7/6/16,Lights Only ,Venice ,FL ,USA ,NUFORC
7/5/16,Lights Only ,Parker City ,IN ,USA ,NUFORC
7/5/16,Lights Only ,Oklahoma City ,OK ,USA ,NUFORC
7/5/16,Lights Only ,Denton ,TX ,USA ,NUFORC
7/4/16,Lights Only ,Hometown ,IL ,USA ,NUFORC
7/4/16,Lights Only ,Vancouver ,WA ,USA ,NUFORC
7/4/16,Lights Only ,Poinciana ,FL ,USA ,NUFORC
7/4/16,Lights Only ,Vancouver ,WA ,USA ,NUFORC
7/4/16,Lights Only ,Broomfield ,CO ,USA ,NUFORC
7/4/16,Lights Only ,North Canton ,OH ,USA ,NUFORC
7/4/16,Lights Only ,Frankfort ,KY ,USA ,NUFORC
7/4/16,Lights Only ,Santa Barbara ,CA ,USA ,NUFORC
7/4/16,Lights Only ,St. James ,NY ,USA ,NUFORC
7/4/16,Lights Only ,Salem ,NH ,USA ,NUFORC
7/4/16,Lights Only ,Fort Collins ,CO ,USA ,NUFORC
7/4/16,Lights Only ,San Gabriel ,CA ,USA ,NUFORC
7/4/16,Lights Only ,El Paso ,TX ,USA ,NUFORC
7/4/16,Lights Only ,Sterling ,MI ,USA ,NUFORC
7/3/16,Lights Only ,Cleveland ,OH ,USA ,NUFORC
7/3/16,Lights Only ,Matteson ,IL ,USA ,NUFORC
7/3/16,Lights Only ,Pequea ,PA ,USA ,NUFORC
7/3/16,Lights Only ,Millville ,NJ ,USA ,NUFORC
7/3/16,Lights Only ,Herkimer ,NY ,USA ,NUFORC
7/3/16,Lights Only ,Wilmington ,NC ,USA ,NUFORC
7/3/16,Lights Only ,Sandown ,NH ,USA ,NUFORC
7/3/16,Lights Only ,Cedar Rapids ,IA ,USA ,NUFORC
7/3/16,Lights Only ,Wingdale ,NY ,USA ,NUFORC
7/3/16,Lights Only ,Honolulu ,HI ,USA ,NUFORC
7/3/16,Lights Only ,Santa Fe ,NM ,USA ,NUFORC
7/3/16,Lights Only ,Alberton ,MT ,USA ,NUFORC
7/2/16,Lights Only ,Kings Canyon National Parks ,CA ,USA ,NUFORC
7/2/16,Lights Only ,Lafayette ,CA ,USA ,NUFORC
7/2/16,Lights Only ,East Windsor ,CT ,USA ,NUFORC
7/2/16,Lights Only ,Phoenix ,AZ ,USA ,NUFORC
7/2/16,Lights Only ,Kawaihae ,HI ,USA ,NUFORC
7/1/16,Lights Only ,Kerhonkson ,NY ,USA ,NUFORC
7/1/16,Lights Only ,Philadelphia ,PA ,USA ,NUFORC
7/1/16,Lights Only ,Auburn ,AL ,USA ,NUFORC
7/1/16,Lights Only ,Myrtle Beach ,NC ,USA ,NUFORC
7/1/16,Lights Only ,Schererville ,IN ,USA ,NUFORC
7/1/16,Lights Only ,Sandpoint ,ID ,USA ,NUFORC
6/30/16,Lights Only ,Santa Clarita ,CA ,USA ,NUFORC
6/30/16,Lights Only ,Woodland Hills ,CA ,USA ,NUFORC
6/29/16,Lights Only ,Indianapolis ,IN ,USA ,NUFORC
6/29/16,Lights Only ,Waterloo ,IA ,USA ,NUFORC
6/29/16,Lights Only ,Phoenix ,AZ ,USA ,NUFORC
6/28/16,Lights Only ,Arlington ,WA ,USA ,NUFORC
6/28/16,Lights Only ,Lake of the Ozarks ,MO ,USA ,NUFORC
6/28/16,Lights Only ,Grand Rapids ,MI ,USA ,NUFORC
6/27/16,Lights Only ,Cairo ,OH ,USA ,NUFORC
6/27/16,Lights Only ,Columbus ,OH ,USA ,NUFORC
6/27/16,Lights Only ,Zelienople ,PA ,USA ,NUFORC
6/27/16,Lights Only ,Indianapolis ,IN ,USA ,NUFORC
6/27/16,Lights Only ,Palomar Mountain ,CA ,USA ,NUFORC
6/26/16,Lights Only ,Effingham ,KS ,USA ,NUFORC
6/26/16,Lights Only ,Tampa ,FL ,USA ,NUFORC
6/25/16,Lights Only ,Flowood ,MS ,USA ,NUFORC
6/25/16,Lights Only ,Holland ,MI ,USA ,NUFORC
6/25/16,Lights Only ,Commack ,NY ,USA ,NUFORC
6/25/16,Lights Only ,Las Vegas ,NV ,USA ,NUFORC
6/24/16,Lights Only ,Kuna ,ID ,USA ,NUFORC
6/23/16,Lights Only ,Billings ,MT ,USA ,NUFORC
6/23/16,Lights Only ,Cataula ,GA ,USA ,NUFORC
6/22/16,Lights Only ,Fayetteville ,NC ,USA ,NUFORC
6/22/16,Lights Only ,Watertown ,CT ,USA ,NUFORC
6/22/16,Lights Only ,Amsterdam ,NY ,USA ,NUFORC
6/22/16,Lights Only ,Donalds ,SC ,USA ,NUFORC
6/21/16,Lights Only ,Duluth ,GA ,USA ,NUFORC
6/21/16,Lights Only ,Indianapolis ,IN ,USA ,NUFORC
6/21/16,Lights Only ,Mount Sinai ,NY ,USA ,NUFORC
6/20/16,Lights Only ,Burlington ,WA ,USA ,NUFORC
6/19/16,Lights Only ,Atlanta ,GA ,USA ,NUFORC
6/18/16,Lights Only ,Midland ,MI ,USA ,NUFORC
6/18/16,Lights Only ,South Bend ,IN ,USA ,NUFORC
6/18/16,Lights Only ,Mills River ,NC ,USA ,NUFORC
6/18/16,Lights Only ,Mills River ,NC ,USA ,NUFORC
6/17/16,Lights Only ,Rodeo ,NM ,USA ,NUFORC
6/17/16,Lights Only ,Orlando ,FL ,USA ,NUFORC
6/17/16,Lights Only ,Muskegon ,MI ,USA ,NUFORC
6/16/16,Lights Only ,Portsmouth ,VA ,USA ,NUFORC
6/16/16,Lights Only ,Bridgewater ,PA ,USA ,NUFORC
6/15/16,Lights Only ,Lancaster ,OH ,USA ,NUFORC
6/15/16,Lights Only ,Lancaster ,OH ,USA ,NUFORC
6/15/16,Lights Only ,Jonesborough ,TN ,USA ,NUFORC
6/14/16,Lights Only ,Bourne ,MA ,USA ,NUFORC
6/14/16,Lights Only ,Anchorage ,AK ,USA ,NUFORC
6/13/16,Lights Only ,Las Vegas ,NV ,USA ,NUFORC
6/13/16,Lights Only ,Warrington ,PA ,USA ,NUFORC
6/12/16,Lights Only ,Phoenix ,AZ ,USA ,NUFORC
6/12/16,Lights Only ,Front Royal ,VA ,USA ,NUFORC
6/12/16,Lights Only ,Redondo Beach ,CA ,USA ,NUFORC
6/12/16,Lights Only ,Santa Fe Springs ,CA ,USA ,NUFORC
6/12/16,Lights Only ,Lower Makefield ,PA ,USA ,NUFORC
6/11/16,Lights Only ,Fredenberg Township ,MN ,USA ,NUFORC
6/11/16,Lights Only ,Des Peres ,MO ,USA ,NUFORC
6/11/16,Lights Only ,Westland ,MI ,USA ,NUFORC
6/11/16,Lights Only ,Dothan ,AL ,USA ,NUFORC
6/11/16,Lights Only ,Cranston ,RI ,USA ,NUFORC
6/10/16,Lights Only ,Chino ,CA ,USA ,NUFORC
6/10/16,Lights Only ,Garner ,NC ,USA ,NUFORC
6/10/16,Lights Only ,Apex ,NC ,USA ,NUFORC
6/10/16,Lights Only ,Princeton ,WV ,USA ,NUFORC
6/10/16,Lights Only ,St. Louis ,MO ,USA ,NUFORC
6/10/16,Lights Only ,Mercer Island ,WA ,USA ,NUFORC
6/9/16,Lights Only ,Mooresville ,NC ,USA ,NUFORC
6/9/16,Lights Only ,Fredericksburg ,VA ,USA ,NUFORC
6/9/16,Lights Only ,De Tour Village ,MI ,USA ,NUFORC
6/9/16,Lights Only ,Lucedale ,MS ,USA ,NUFORC
6/8/16,Lights Only ,Flanders ,NY ,USA ,NUFORC
6/8/16,Lights Only ,Flanders ,NY ,USA ,NUFORC
6/8/16,Lights Only ,Okmulgee ,OK ,USA ,NUFORC
6/8/16,Lights Only ,Anaheim ,CA ,USA ,NUFORC
6/8/16,Lights Only ,Independence ,LA ,USA ,NUFORC
6/7/16,Lights Only ,Myrtle Beach ,SC ,USA ,NUFORC
6/7/16,Lights Only ,Buffalo ,MO ,USA ,NUFORC
6/6/16,Lights Only ,Covington ,VA ,USA ,NUFORC
6/6/16,Lights Only ,Vienna ,WV ,USA ,NUFORC
6/6/16,Lights Only ,St. Charles ,MO ,USA ,NUFORC
6/6/16,Lights Only ,Troy (NW of) ,MO ,USA ,NUFORC
6/6/16,Lights Only ,Sentinel Butte ,ND ,USA ,NUFORC
6/5/16,Lights Only ,Anchorage ,AK ,USA ,NUFORC
6/4/16,Lights Only ,Santa Clarita ,CA ,USA ,NUFORC
6/4/16,Lights Only ,Muskego ,WI ,USA ,NUFORC
6/4/16,Lights Only ,Medford ,MA ,USA ,NUFORC
6/4/16,Lights Only ,Des Moines ,IA ,USA ,NUFORC
6/4/16,Lights Only ,Las Vegas ,NV ,USA ,NUFORC
6/4/16,Lights Only ,Manhattan ,KS ,USA ,NUFORC
6/3/16,Lights Only ,Athol ,MA ,USA ,NUFORC
6/3/16,Lights Only ,Philadelphia ,PA ,USA ,NUFORC
6/3/16,Lights Only ,Loudon ,NH ,USA ,NUFORC
6/3/16,Lights Only ,Orange ,CA ,USA ,NUFORC
6/3/16,Lights Only ,South Berwick ,ME ,USA ,NUFORC
6/3/16,Lights Only ,South Berwick ,ME ,USA ,NUFORC
6/3/16,Lights Only ,Thomasville ,NC ,USA ,NUFORC
6/3/16,Lights Only ,Poplar ,MT ,USA ,NUFORC
6/3/16,Lights Only ,Algonquin ,IL ,USA ,NUFORC
6/2/16,Lights Only ,Sun City ,AZ ,USA ,NUFORC
6/2/16,Lights Only ,Scottsdale ,AZ ,USA ,NUFORC
6/2/16,Lights Only ,Lakeside ,AZ ,USA ,NUFORC
6/2/16,Lights Only ,Hickory ,NC ,USA ,NUFORC
6/1/16,Lights Only ,New Lenox ,IL ,USA ,NUFORC
6/1/16,Lights Only ,Avondale ,AZ ,USA ,NUFORC
6/1/16,Lights Only ,Greeley ,CO ,USA ,NUFORC
6/1/16,Lights Only ,West Greenwich ,RI ,USA ,NUFORC
5/31/16,Lights Only ,Bloomfield ,NM ,USA ,NUFORC
5/30/16,Lights Only ,North Syracuse ,NY ,USA ,NUFORC
5/30/16,Lights Only ,Phoenix ,AZ ,USA ,NUFORC
5/30/16,Lights Only ,Litchfield ,MN ,USA ,NUFORC
5/30/16,Lights Only ,Taylors Falls ,MN ,USA ,NUFORC
5/29/16,Lights Only ,Buckeye ,AZ ,USA ,NUFORC
5/29/16,Lights Only ,Shinnston ,WV ,USA ,NUFORC
5/29/16,Lights Only ,Cumming ,GA ,USA ,NUFORC
5/29/16,Lights Only ,Cumming ,GA ,USA ,NUFORC
5/29/16,Lights Only ,Abilene ,TX ,USA ,NUFORC
5/29/16,Lights Only ,Madison ,WI ,USA ,NUFORC
5/29/16,Lights Only ,Port St. Lucie ,FL ,USA ,NUFORC
5/29/16,Lights Only ,Port St. Lucie ,FL ,USA ,NUFORC
5/29/16,Lights Only ,Madison ,WI ,USA ,NUFORC
5/28/16,Lights Only ,Susquehanna ,PA ,USA ,NUFORC
5/28/16,Lights Only ,Montgomery village ,MD ,USA ,NUFORC
5/28/16,Lights Only ,Orlando ,FL ,USA ,NUFORC
5/28/16,Lights Only ,Oak Lawn ,IL ,USA ,NUFORC
5/28/16,Lights Only ,Glenview ,IL ,USA ,NUFORC
5/27/16,Lights Only ,Albany ,NY ,USA ,NUFORC
5/27/16,Lights Only ,Sacramento ,CA ,USA ,NUFORC
5/27/16,Lights Only ,West Springfield ,MA ,USA ,NUFORC
5/27/16,Lights Only ,Phoenix ,AZ ,USA ,NUFORC
5/27/16,Lights Only ,Bellingham ,WA ,USA ,NUFORC
5/25/16,Lights Only ,Barstow ,CA ,USA ,NUFORC
5/24/16,Lights Only ,Greenville ,WI ,USA ,NUFORC
5/24/16,Lights Only ,Morehead ,KY ,USA ,NUFORC
5/23/16,Lights Only ,Camdenton ,MO ,USA ,NUFORC
5/22/16,Lights Only ,Ogden ,UT ,USA ,NUFORC
5/22/16,Lights Only ,Bozeman ,MT ,USA ,NUFORC
5/22/16,Lights Only ,Alma ,AR ,USA ,NUFORC
5/22/16,Lights Only ,Jacksonville Beach ,FL ,USA ,NUFORC
5/21/16,Lights Only ,Black River Falls ,WI ,USA ,NUFORC
5/21/16,Lights Only ,Maple Grove ,MN ,USA ,NUFORC
5/21/16,Lights Only ,San Diego ,CA ,USA ,NUFORC
5/21/16,Lights Only ,Orland Park ,IL ,USA ,NUFORC
5/21/16,Lights Only ,Big Spring ,TX ,USA ,NUFORC
5/20/16,Lights Only ,Oklahoma City ,OK ,USA ,NUFORC
5/20/16,Lights Only ,Seattle ,WA ,USA ,NUFORC
5/20/16,Lights Only ,Seattle ,WA ,USA ,NUFORC
5/19/16,Lights Only ,Tucson ,AZ ,USA ,NUFORC
5/19/16,Lights Only ,Denver ,CO ,USA ,NUFORC
5/19/16,Lights Only ,Salisbury ,MD ,USA ,NUFORC
5/19/16,Lights Only ,Bellevue ,TN ,USA ,NUFORC
5/19/16,Lights Only ,Dos Palos ,CA ,USA ,NUFORC
5/18/16,Lights Only ,Ronkonkoma ,NY ,USA ,NUFORC
5/18/16,Lights Only ,Ronkonkoma ,NY ,USA ,NUFORC
5/18/16,Lights Only ,Baldwinsville ,NY ,USA ,NUFORC
5/17/16,Lights Only ,Otto ,NC ,USA ,NUFORC
5/17/16,Lights Only ,Syracuse ,NY ,USA ,NUFORC
5/17/16,Lights Only ,Carrabassett Valley ,ME ,USA ,NUFORC
5/17/16,Lights Only ,Kingsville ,TX ,USA ,NUFORC
5/16/16,Lights Only ,Casselberry ,FL ,USA ,NUFORC
5/15/16,Lights Only ,Carlinville ,IL ,USA ,NUFORC
5/14/16,Lights Only ,Fayetteville ,NC ,USA ,NUFORC
5/14/16,Lights Only ,Baldwin park ,CA ,USA ,NUFORC
5/14/16,Lights Only ,Raleigh ,NC ,USA ,NUFORC
5/14/16,Lights Only ,Portland ,OR ,USA ,NUFORC
5/13/16,Lights Only ,Clive ,UT ,USA ,NUFORC
5/13/16,Lights Only ,Thomasville ,GA ,USA ,NUFORC
5/11/16,Lights Only ,Grayland ,WA ,USA ,NUFORC
5/11/16,Lights Only ,Minneapolis-Uptown ,MN ,USA ,NUFORC
5/11/16,Lights Only ,Raynham ,MA ,USA ,NUFORC
5/11/16,Lights Only ,soledad ,CA ,USA ,NUFORC
5/11/16,Lights Only ,Tucson ,AZ ,USA ,NUFORC
5/11/16,Lights Only ,Lee's Summit ,MO ,USA ,NUFORC
5/11/16,Lights Only ,Lawrence ,KS ,USA ,NUFORC
5/10/16,Lights Only ,Willows ,CA ,USA ,NUFORC
5/10/16,Lights Only ,Santa Fe ,NM ,USA ,NUFORC
5/9/16,Lights Only ,Douglasville ,GA ,USA ,NUFORC
5/8/16,Lights Only ,Lawrenceville ,GA ,USA ,NUFORC
5/8/16,Lights Only ,Midlothian ,VA ,USA ,NUFORC
5/8/16,Lights Only ,New Orleans ,LA ,USA ,NUFORC
5/7/16,Lights Only ,Marion ,IL ,USA ,NUFORC
5/7/16,Lights Only ,Urbana ,MD ,USA ,NUFORC
5/7/16,Lights Only ,Waupun ,WI ,USA ,NUFORC
5/7/16,Lights Only ,Shreveport ,LA ,USA ,NUFORC
5/6/16,Lights Only ,Coeur d'Alene ,ID ,USA ,NUFORC
5/6/16,Lights Only ,Coeur d'Alene ,ID ,USA ,NUFORC
5/6/16,Lights Only ,Miami ,FL ,USA ,NUFORC
5/5/16,Lights Only ,McComb ,MS ,USA ,NUFORC
5/5/16,Lights Only ,Big Lake ,MN ,USA ,NUFORC
5/4/16,Lights Only ,Clovis ,CA ,USA ,NUFORC
5/4/16,Lights Only ,Tucson ,AZ ,USA ,NUFORC
5/4/16,Lights Only ,Santa Fe ,NM ,USA ,NUFORC
5/2/16,Lights Only ,Calabash ,NC ,USA ,NUFORC
5/2/16,Lights Only ,Summerfield ,NC ,USA ,NUFORC
5/1/16,Lights Only ,New York Mills ,MN ,USA ,NUFORC
4/30/16,Lights Only ,Philadelphia ,PA ,USA ,NUFORC
4/30/16,Lights Only ,San Diego ,CA ,USA ,NUFORC
4/29/16,Lights Only ,Lauderhill ,FL ,USA ,NUFORC
4/29/16,Lights Only ,Sabattus ,ME ,USA ,NUFORC
4/29/16,Lights Only ,Ocean Springs ,MS ,USA ,NUFORC
4/29/16,Lights Only ,Gilford ,NH ,USA ,NUFORC
4/28/16,Lights Only ,South Myrtle Beach/ surfside beach ,SC ,USA ,NUFORC
4/28/16,Lights Only ,Light ,AR ,USA ,NUFORC
4/27/16,Lights Only ,Stony Point ,NY ,USA ,NUFORC
4/25/16,Lights Only ,Plainfield ,IL ,USA ,NUFORC
4/25/16,Lights Only ,Kapaa ,HI ,USA ,NUFORC
4/25/16,Lights Only ,Evansville ,IN ,USA ,NUFORC
4/24/16,Lights Only ,White House ,TN ,USA ,NUFORC
4/23/16,Lights Only ,Oakdale ,MN ,USA ,NUFORC
4/23/16,Lights Only ,Phoenix ,AZ ,USA ,NUFORC
4/23/16,Lights Only ,Ormond Beach ,FL ,USA ,NUFORC
4/23/16,Lights Only ,Phoenix ,AZ ,USA ,NUFORC
4/23/16,Lights Only ,Plainfield ,CT ,USA ,NUFORC
4/23/16,Lights Only ,Plantation ,FL ,USA ,NUFORC
4/23/16,Lights Only ,Yorkville ,IL ,USA ,NUFORC
4/23/16,Lights Only ,Kansas City ,MO ,USA ,NUFORC
4/23/16,Lights Only ,Virginia Beach ,VA ,USA ,NUFORC
4/22/16,Lights Only ,Fredericksburg ,VA ,USA ,NUFORC
4/22/16,Lights Only ,Dederick ,MO ,USA ,NUFORC
4/21/16,Lights Only ,Myrtle Beach ,SC ,USA ,NUFORC
4/21/16,Lights Only ,Bentonville ,AR ,USA ,NUFORC
4/21/16,Lights Only ,Kelso ,WA ,USA ,NUFORC
4/20/16,Lights Only ,Oak Island ,NC ,USA ,NUFORC
4/20/16,Lights Only ,Palmdale ,CA ,USA ,NUFORC
4/20/16,Lights Only ,Chesapeake ,VA ,USA ,NUFORC
4/20/16,Lights Only ,Leander-Jarrell ,TX ,USA ,NUFORC
4/18/16,Lights Only ,Folly Beach ,SC ,USA ,NUFORC
4/17/16,Lights Only ,Grand Rapids ,MI ,USA ,NUFORC
4/17/16,Lights Only ,Seaside ,OR ,USA ,NUFORC
4/17/16,Lights Only ,Jacksonville ,FL ,USA ,NUFORC
4/16/16,Lights Only ,Summerfield ,NC ,USA ,NUFORC
4/16/16,Lights Only ,Rosamond ,CA ,USA ,NUFORC
4/15/16,Lights Only ,Gallatin ,TN ,USA ,NUFORC
4/15/16,Lights Only ,Cleveland ,TN ,USA ,NUFORC
4/15/16,Lights Only ,Spartanburg ,SC ,USA ,NUFORC
4/15/16,Lights Only ,Hilliard ,OH ,USA ,NUFORC
4/15/16,Lights Only ,Potsdam ,NY ,USA ,NUFORC
4/14/16,Lights Only ,Millwood Community to the outskirts of Andrews ,SC ,USA ,NUFORC
4/14/16,Lights Only ,Lexa ,AR ,USA ,NUFORC
4/13/16,Lights Only ,Luella ,GA ,USA ,NUFORC
4/13/16,Lights Only ,Hamilton ,OH ,USA ,NUFORC
4/13/16,Lights Only ,Corona (Queens) ,NY ,USA ,NUFORC
4/12/16,Lights Only ,Wyoming ,MI ,USA ,NUFORC
4/12/16,Lights Only ,Hamilton ,MT ,USA ,NUFORC
4/12/16,Lights Only ,Tappan ,NY ,USA ,NUFORC
4/12/16,Lights Only ,Mount Carmel ,IL ,USA ,NUFORC
4/11/16,Lights Only ,Summer Lake ,OR ,USA ,NUFORC
4/10/16,Lights Only ,Mt. Dora ,FL ,USA ,NUFORC
4/10/16,Lights Only ,Two Harbors ,MN ,USA ,NUFORC
4/10/16,Lights Only ,Oneonta ,NY ,USA ,NUFORC
4/10/16,Lights Only ,Venice ,FL ,USA ,NUFORC
4/9/16,Lights Only ,Charleston ,WV ,USA ,NUFORC
4/9/16,Lights Only ,Duvall ,WA ,USA ,NUFORC
4/9/16,Lights Only ,Salem ,OR ,USA ,NUFORC
4/9/16,Lights Only ,Krotz Springs ,LA ,USA ,NUFORC
4/8/16,Lights Only ,Jasper ,GA ,USA ,NUFORC
4/8/16,Lights Only ,Bensalem ,PA ,USA ,NUFORC
4/8/16,Lights Only ,Taunton ,MA ,USA ,NUFORC
4/8/16,Lights Only ,Branson (possibly; unsure) ,MO ,USA ,NUFORC
4/8/16,Lights Only ,Starkville ,MS ,USA ,NUFORC
4/7/16,Lights Only ,Brookings ,OR ,USA ,NUFORC
4/7/16,Lights Only ,Topeka ,KS ,USA ,NUFORC
4/6/16,Lights Only ,Ogden ,UT ,USA ,NUFORC
4/5/16,Lights Only ,Redmond ,WA ,USA ,NUFORC
4/5/16,Lights Only ,El Paso ,TX ,USA ,NUFORC
4/5/16,Lights Only ,Lawrence ,KS ,USA ,NUFORC
4/4/16,Lights Only ,Abiquiu ,NM ,USA ,NUFORC
4/4/16,Lights Only ,High Point ,NJ ,USA ,NUFORC
4/4/16,Lights Only ,Tulsa ,OK ,USA ,NUFORC
4/4/16,Lights Only ,Orlando ,FL ,USA ,NUFORC
4/4/16,Lights Only ,Dayton/Fairborn ,OH ,USA ,NUFORC
4/3/16,Lights Only ,St. Charles ,IL ,USA ,NUFORC
4/3/16,Lights Only ,Grant ,CO ,USA ,NUFORC
4/2/16,Lights Only ,Allentown ,NJ ,USA ,NUFORC
4/2/16,Lights Only ,Folsom ,CA ,USA ,NUFORC
4/2/16,Lights Only ,Riverside ,CA ,USA ,NUFORC
4/2/16,Lights Only ,Tracy ,CA ,USA ,NUFORC
4/2/16,Lights Only ,Garden City ,MI ,USA ,NUFORC
4/2/16,Lights Only ,Avondale ,AZ ,USA ,NUFORC
4/2/16,Lights Only ,Tacoma ,WA ,USA ,NUFORC
4/2/16,Lights Only ,Navasota ,TX ,USA ,NUFORC
4/1/16,Lights Only ,Billings ,MT ,USA ,NUFORC
4/1/16,Lights Only ,Reardan ,WA ,USA ,NUFORC
4/1/16,Lights Only ,Puyallup ,WA ,USA ,NUFORC
4/1/16,Lights Only ,Portland ,OR ,USA ,NUFORC
4/1/16,Lights Only ,Salt Lake City ,UT ,USA ,NUFORC
4/1/16,Lights Only ,San Francisco ,CA ,USA ,NUFORC
4/1/16,Lights Only ,San Jose ,CA ,USA ,NUFORC
4/1/16,Lights Only ,Pomona ,NY ,USA ,NUFORC
3/31/16,Lights Only ,St. Helens ,OR ,USA ,NUFORC
3/31/16,Lights Only ,Ft. Lauderdale ,FL ,USA ,NUFORC
3/31/16,Lights Only ,Portland ,OR ,USA ,NUFORC
3/31/16,Lights Only ,Redmond ,OR ,USA ,NUFORC
3/30/16,Lights Only ,Phoenix ,AZ ,USA ,NUFORC
3/29/16,Lights Only ,Shelton ,WA ,USA ,NUFORC
3/29/16,Lights Only ,Denver Metro ,CO ,USA ,NUFORC
3/29/16,Lights Only ,Royal Palm Beach ,FL ,USA ,NUFORC
3/28/16,Lights Only ,Hamden ,CT ,USA ,NUFORC
3/28/16,Lights Only ,Mt. Juliet ,TN ,USA ,NUFORC
3/28/16,Lights Only ,Wentzvillle ,MO ,USA ,NUFORC
3/28/16,Lights Only ,Tucson ,AZ ,USA ,NUFORC
3/28/16,Lights Only ,Paradise ,CA ,USA ,NUFORC
3/27/16,Lights Only ,Gum Springs ,AR ,USA ,NUFORC
3/26/16,Lights Only ,Cedaredge ,CO ,USA ,NUFORC
3/26/16,Lights Only ,Glenview ,IL ,USA ,NUFORC
3/26/16,Lights Only ,Riverside ,CA ,USA ,NUFORC
3/26/16,Lights Only ,White Plains ,MD ,USA ,NUFORC
3/26/16,Lights Only ,North Hollywood ,CA ,USA ,NUFORC
3/25/16,Lights Only ,Bainbridge Island ,WA ,USA ,NUFORC
3/24/16,Lights Only ,Lorenzo ,TX ,USA ,NUFORC
3/24/16,Lights Only ,Gainesville ,FL ,USA ,NUFORC
3/23/16,Lights Only ,Pasadena ,MD ,USA ,NUFORC
3/23/16,Lights Only ,North Haven ,CT ,USA ,NUFORC
3/23/16,Lights Only ,Pawleys Island ,SC ,USA ,NUFORC
3/23/16,Lights Only ,Largo ,FL ,USA ,NUFORC
3/22/16,Lights Only ,Ocean Isle Beach ,NC ,USA ,NUFORC
3/21/16,Lights Only ,New York City (Queens) ,NY ,USA ,NUFORC
3/21/16,Lights Only ,Bowling Green ,KY ,USA ,NUFORC
3/20/16,Lights Only ,Canton ,MI ,USA ,NUFORC
3/20/16,Lights Only ,Cincinnati ,OH ,USA ,NUFORC
3/20/16,Lights Only ,Albuquerque ,NM ,USA ,NUFORC
3/19/16,Lights Only ,New York City (Bronx) ,NY ,USA ,NUFORC
3/18/16,Lights Only ,Independence ,MO ,USA ,NUFORC
3/18/16,Lights Only ,Clinton ,MI ,USA ,NUFORC
3/18/16,Lights Only ,Glide ,OR ,USA ,NUFORC
3/17/16,Lights Only ,Stamford ,CT ,USA ,NUFORC
3/17/16,Lights Only ,Blocksburg ,CA ,USA ,NUFORC
3/17/16,Lights Only ,Lagrange ,NY ,USA ,NUFORC
3/17/16,Lights Only ,Winchester ,VA ,USA ,NUFORC
3/17/16,Lights Only ,Franklin Furnace ,OH ,USA ,NUFORC
3/16/16,Lights Only ,Turlock ,CA ,USA ,NUFORC
3/16/16,Lights Only ,Denver ,CO ,USA ,NUFORC
3/16/16,Lights Only ,Anniston ,AL ,USA ,NUFORC
3/15/16,Lights Only ,London (Canada) ,ON ,Canada ,NUFORC
3/15/16,Lights Only ,South Pasadena ,FL ,USA ,NUFORC
3/14/16,Lights Only ,Hesperia ,CA ,USA ,NUFORC
3/14/16,Lights Only ,Irrigon ,OR ,USA ,NUFORC
3/14/16,Lights Only ,Anchorage ,AK ,USA ,NUFORC
3/13/16,Lights Only ,Huntington Beach ,CA ,USA ,NUFORC
3/13/16,Lights Only ,Pueblo ,CO ,USA ,NUFORC
3/13/16,Lights Only ,Ravena ,NY ,USA ,NUFORC
3/13/16,Lights Only ,Los Fresnos ,TX ,USA ,NUFORC
3/13/16,Lights Only ,Mineral Springs ,NC ,USA ,NUFORC
3/13/16,Lights Only ,"Washington, D.C. (above I-295 bridge) ",DC ,USA ,NUFORC
3/12/16,Lights Only ,Rosman ,NC ,USA ,NUFORC
3/12/16,Lights Only ,Bridgton ,ME ,USA ,NUFORC
3/12/16,Lights Only ,Paris ,TX ,USA ,NUFORC
3/12/16,Lights Only ,Grand Rapids ,MI ,USA ,NUFORC
3/12/16,Lights Only ,Kotzebue ,AK ,USA ,NUFORC
3/11/16,Lights Only ,Lincoln ,NE ,USA ,NUFORC
